person,signature,factoid,year,note,sentiment,geo_person,lat,lon,geo_factoid,factoid_lat,factoid_lon
"Home, Mrs.; Dutchess Co., New York.","111,6",Not considered as buyer of Shekomeko land,1743,,NEUTRAL,"Dutchess County, New York",41.76515,-73.74286,Shekomeko,41.92815,-73.59901
"Horn, Andreas; Bethlehem.","117,1",Coming to Gnadenhutten,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Horn, Andreas; Bethlehem.","117,1",Returning to Bethlehem,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Horn, Andrew (prob.); Lititz, Pa.","127,5",First man to hear of the Paxton murder No. 5,1763,,NEGATIVE,"Lititz, Pennsylvania",40.15732,-76.3069,,,
"Horsfield, Timothy; Bethlehem.","116,4",Present at Gnadenhutten for a funeral,1748,,NEGATIVE,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Horsfield, Timothy; Bethlehem.","116,4",Ref.,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Horsfield, Timothy; Bethlehem.","116,7",Visitor at Gnadenhutten,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Horsfield, Timothy; Bethlehem.","116,7",Arriving at Gnadenhutten,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Horsfield, Timothy; Bethlehem.","116,7",Accompanying Cammerhoff to Wyoming,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Wyoming,41.47747,-105.63666
"Hoss, Samuel; Ancaster, Ontario.","163,10",Denke's host on the flight from Fairfield,1813,,NEUTRAL,"Ancaster, Ontario",43.20917,-80.01194,,,
"Hubener, Ludwig; Lititz.","171,7",Arriving at Gnadenhutten,1800,,NEUTRAL,Lititz,40.15732,-76.3069,Gnadenhutten,40.3584,-81.43428
"Hubener, Ludwig; Lititz.","171,7",Installed as pastor,1800,,NEUTRAL,Lititz,40.15732,-76.3069,,,
"Hubener, Ludwig; Lititz.","172,3",Asked to send Communion wafers No. 3,1798,,NEUTRAL,Lititz,40.15732,-76.3069,,,
"Hubener, Ludwig; Lititz.","172,2",Welcome to travelling missionaries,1799,,POSITIVE,Lititz,40.15732,-76.3069,,,
"Huber, Georg; Christiansbrunn.","117,4",Visitor at Gnadenhutten,1753,,NEUTRAL,Christiansbrunn,39.95483,-75.99689,Gnadenhutten,40.3584,-81.43428
"Huber, Georg; Christiansbrunn.","116,5",Coming to Gnadenhutten,1749,,NEUTRAL,Christiansbrunn,39.95483,-75.99689,Gnadenhutten,40.3584,-81.43428
"Huber, John Michae; Bethlehem, Pennsylvania.","112,6",Ref. No. 3,1744,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Huber, John Michae; Bethlehem, Pennsylvania.","112,6",Asked for a favor No. 11,1744,,POSITIVE,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Huber, John Michael; Bethlehem, Pennsylvania.","111,8",Ref. No. 1,1743,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Huber, John Michael; Bethlehem, Pennsylvania.","111,5",Ref. B,1743,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Hubner, Johann Andreas, pastor at Lititz, Pa.","155,4",Correspondent,1790,,NEUTRAL,"Lititz, Pennsylvania",40.15732,-76.3069,,,
"Huebener, John Andrew; Bethlehem, Pennsylvania.","151,6",Letter from Grube 9E,1782,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Huebener, John Andrew; Bethlehem, Pennsylvania.","151,6",Letter from George Neisser 10,1782,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Huebner, Ludwig; Bethlehem.","117,1",Coming to Gnadenhutten to set up a stove,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Huebner, Ludwig; Bethlehem.","117,2",Visitor at Gnadenhutten,1751,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Huebner, Ludwig; Bethlehem.","117,2",Coming to work on a bake-oven,1751,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Huebner, Ludwig; Bethlehem.","117,2",Leaving,1751,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Hume, Elizabeth.","112,14",Married to John Okely,1745,,NEUTRAL,Elizabeth,40.66399,-74.2107,,,
"Hunt, Samuel; Bethlehem.","118,1",Visitor at Gnadenhutten,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Hunt, Samuel; Bethlehem.","118,3",Destined to go to Berbice and St. Thomas,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Hunter, general, governor of Upper Canada.","157,1",Informed on planned transfer of part of Fairfield membership to Petquotting Introd.,no date,,NEUTRAL,Upper Canada,44.05502,-79.48201,,,
"Hunter, Peter, governor of Upper Canada.","174,3",Order to Indian Agent in favor of mission No. 3,1803,,POSITIVE,Upper Canada,44.05502,-79.48201,,,
"Hunter, Peter, governor of Upper Canada.","174,1",To be notified of transfer of Fairfield Christians to Petquotting,1803,,NEUTRAL,Upper Canada,44.05502,-79.48201,,,
"Hunter, Peter, governor of Upper Canada.","174,1",Offer of protection against mischievous white people,1803,,NEUTRAL,Upper Canada,44.05502,-79.48201,,,
"Huntington, Mrs.; Cleveland, O.","157,4",Friendly hostess of Oppelt family,1807,,POSITIVE,"Cleveland, Ohio",41.4995,-81.69541,,,
"Huy, Uly; Berks Co., Pa.","121,6",Friendly host,1754,,POSITIVE,"Berks County, Pennsylvania",40.4163,-75.926,,,
Huy; Georgetown.,"171,8",Ref.,1801,,NEUTRAL,Georgetown,47.49989,-53.21478,,,
"Ingebretsen, Eric; Christiansbrunn.","117,4",Visitor at Gnadenhutten,1753,,NEUTRAL,Christiansbrunn,39.95483,-75.99689,Gnadenhutten,40.3584,-81.43428
"Ingesen, lawyer; Connecticut.","115,12",Visitor at Pachgatgoch,1762,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Irish, captain; Pittsburg.","172,2",Visited by Mortimer &amp; Oppelt,1799,,NEUTRAL,Pittsburg,39.94677,-76.40302,,,
"Isles, Samuel, Bethlehem.","117,1",Visitor at Gnadenhutten,1750,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Isles, Samuel, Bethlehem.","117,4",Return from St. Thomas reported,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Isles, Samuel, Bethlehem.","117,4",Visitor at Gnadenhutten,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Itzkiu (Iskin), captain Army commissary; New Philadelphia.","173,9",Conversation with Mortimer at Goshen,1812,,NEUTRAL,New Philadelphia,40.48979,-81.44567,Goshen,41.40204,-74.32432
"Itzkiu (Iskin), captain Army commissary; New Philadelphia.","173,9",Delivering letter from James Clark,1812,,NEUTRAL,New Philadelphia,40.48979,-81.44567,,,
"Itzkiu (Iskin), captain Army commissary; New Philadelphia.","173,9",Promising to give immediate warning in case of danger,1812,,NEGATIVE,New Philadelphia,40.48979,-81.44567,,,
"Itzkiu (Iskin), captain Army commissary; New Philadelphia.","173,9",Engaging horses for trip to the frontier,1812,,POSITIVE,New Philadelphia,40.48979,-81.44567,,,
"James, Abel (poss.); Philadelphia.","127,2",Ref.,1764,,NEUTRAL,Philadelphia,39.95238,-75.16362,,,
"James, Abel, Quaker; Philadelphia, Pennsylvania.","131,11",Signer of letter to Friedenshutten Christians No. 10,1772,,NEUTRAL,"Philadelphia, Pennsylvania",39.95238,-75.16362,,,
James; Bethlehem.,"125,3","v. Schems, H.W. (?)",1762,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
Jarnell; Wheeling.,"171,12",Remembering kindness experienced at Bethlehem,1803,,POSITIVE,Wheeling,40.06396,-80.72091,,,
"Jenson, Just (""Jost""); Bethlehem.","118,3",Coming to Gnadenhutten,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Jenson, Just (""Jost""); Bethlehem.","118,3",Returning,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Jenson, Just (""Jost""); Bethlehem.","118,3",Coming to help the surveyor,1755,,POSITIVE,Bethlehem,40.86173,-78.73031,,,
"Jenson, Just (""Jost""); Bethlehem.","124,4",Visitor on Province Island,1763,,NEUTRAL,Bethlehem,40.86173,-78.73031,Province Island,39.88539,-75.22907
"Jenson, Just (""Jost""); Bethlehem.","124,4",Idem,1763,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Jenson, Just (""Jost""); Bethlehem.","124,4",Idem,1763,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Johnson, capt.; New Philadelphia.","173,9","2 men of same name &amp; rank, promising to give immediate warning in case of danger",1812,,NEGATIVE,New Philadelphia,40.48979,-81.44567,,,
"Johnson, keeper of government store; Ft. Wayne, Ind.","157,11",Met by Luckenbach,1808,,NEUTRAL,"Fort Wayne, Indiana",41.1306,-85.12886,,,
"Johnson, keeper of government store; Ft. Wayne, Ind.","157,11",Volume of his business,1808,,NEUTRAL,"Fort Wayne, Indiana",41.1306,-85.12886,,,
"Jones, David, dr.; Baptist minister and former missionary; Montgomery Co., Pa.","173,6","Visitor, remembering early friendship with Zeisberger",1809,,POSITIVE,"Montgomery County, Pennsylvania",40.21083,-75.3673,,,
"Jones, John; Bethlehem.","127,2",Escorting Renatus from Easton,1764,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Jordan, John, Moravian; Philadelphia.","177,9",Ref.,1806,,NEUTRAL,Philadelphia,39.95238,-75.16362,,,
"Jorde, Heinrich; Bethlehem.","117,2",Rememb.,1751,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Jorde, Heinrich; Bethlehem.","117,2",Visitor at Gnadenhutten,1751,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Jorde, Heinrich; Bethlehem.","117,2",Farewell greetings to the Indians,1751,,POSITIVE,Bethlehem,40.86173,-78.73031,,,
"Jorde, Heinrich; Bethlehem.","117,4",Remembered,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Jungmann, s. Jacob Jungmann; Somerset.","173,2",Visitor at Goshen,1805,,NEUTRAL,Somerset,39.80701,-82.29709,Goshen,41.40204,-74.32432
"Kallender, capt., from Carlisle, trader at Gekelamukpechunk.","137,2",Entertaining Zeisberger,1771,,POSITIVE,Carlisle,40.20148,-77.18887,,,
"Keegel, Gottfried; Neuwied, Germany.","175,3",Visitor at Goshen,1817,,NEUTRAL,"Neuwied, Germany",50.4336,7.47057,Goshen,41.40204,-74.32432
"Keller, Elizabeth, d. Henry and Anna Maria Keller.","175,5","Bapt., Luckenbach",1819,,NEUTRAL,Elizabeth,40.66399,-74.2107,,,
"Keller, from Switzerland.","171,13",3 men of the name visiting at Goshen,1803,,NEUTRAL,Switzerland,47.00016,8.01427,,,
"Keller, from Switzerland.","171,13",Same,1803,,NEUTRAL,Switzerland,47.00016,8.01427,,,
"Keller, from Switzerland.","173,2",2 of the name stopping at Goshen,1805,,NEGATIVE,Switzerland,47.00016,8.01427,,,
"Keller, from Switzerland.","173,2",To be visited by Martin Tschudy family,1805,,NEUTRAL,Switzerland,47.00016,8.01427,,,
"Kelley, David; Litchfield Co., Conn.","115,6",Seeking religious guidance,1756,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Kelley, David; Litchfield Co., Conn.","115,6",Taking religious literature,1756,,NEUTRAL,"Litchfield County, Connecticut",41.74732,-73.18872,,,
"Kelvertson (Culvertsen?), inspector of distilleries; Malden, Ontario.","162,15",Inquiring about influence of liquor production on the Indians No. 1,1804,,NEUTRAL,"Malden, Ontario",42.08339,-83.04985,,,
"Kent, Presbyterian minister; Connecticut.","115,7",Raising an argument on the salvation of pagans,1757,,NEGATIVE,Connecticut,41.66704,-72.66648,,,
"Kern, Gottfried; Nazareth.","175,8",Suffering damage by fire,1821,,NEGATIVE,Nazareth,40.74038,-75.30962,,,
Kettner; North Carolina.,"171,12",Visitor at Goshen,1803,,NEUTRAL,North Carolina,35.50069,-80.00032,Goshen,41.40204,-74.32432
Kettner; North Carolina.,"171,12",Visitor at Goshen,1803,,NEUTRAL,North Carolina,35.50069,-80.00032,Goshen,41.40204,-74.32432
"Kiefer, Marcus; Bethlehem, Pennsylvania.","115,4",Accompanying Seidel to Easton,1755,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Klein, Georg (""Jurgen""); Bethlehem.","118,3",Visitor at Gnadenhutten,1755,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Klein, Georg (""Jurgen""); Bethlehem.","119,4",Signer of statement of losses at Gnadenhutten No. 5,1756,,NEGATIVE,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Klein, Georg (""Jurgen""); Bethlehem.","124,1",Ref.,1760,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Klemm, Johann Gottlob; Bethlehem, Pa.","115,12",Death reported,1762,,NEGATIVE,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kliest, A.R. (fem.), Moravian; Nazareth.","164,12", No. 5,1805,,NEUTRAL,Nazareth,40.74038,-75.30962,,,
"Kliest, Anna Rosina; Bethlehem.","171,9",Letter received by Heckewalder,1802,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kliest, Anna Rosina; Bethlehem.","171,13",Arriving at Goshen in Loskiel's company,1803,,NEUTRAL,Bethlehem,40.86173,-78.73031,Goshen,41.40204,-74.32432
"Kliest, Anna Rosina; Bethlehem.","171,13",Introduced to the congregation,1803,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kliest, Anna Rosina; Bethlehem.","171,13",Participating in house-to-house visits at Goshen,1803,,NEUTRAL,Bethlehem,40.86173,-78.73031,Goshen,41.40204,-74.32432
"Kliest, Anna Rosina; Bethlehem, Pa.","172,5",Ref. No. 1,1805,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kliest, Anna Rosina; Bethlehem, Pa.","172,5",Presents for the Indians No. 2,1805,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kliest, Anna Rosina; Bethlehem, Pa.","172,5",Ref. No. 3,1805,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kliest, Anna Rosina; Bethlehem, Pa.","172,5",Called into mission service No. 6,1805,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kliest, Anna Rosina; Bethlehem, Pa.","172,5",Ref. No. 7,1805,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kliest, Daniel, blacksmith; Bethlehem.","172,1",Rememb. for selling a good gun,1798,,POSITIVE,Bethlehem,40.86173,-78.73031,,,
"Kliest, Daniel; Bethlehem.","121,9",Taking Schmidt's place at Shamokin No. 4,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kliest, Daniel; Bethlehem.","121,6",Reporting on work at Shamokin,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Shamokin,40.78897,-76.55885
"Kliest, Daniel; Bethlehem.","121,6",Deciding not to return to Bethlehem,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Kliest, Daniel; Bethlehem.","121,6",Ref.,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Klings Ohr, Johann August, head pastor; Bethlehem.","172,1",Recommending travellers to the prayers of the congregation,1798,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Klings Ohr, Johann August, Moravian minister; Lititz, Pa.","155,2",Correspondent,1789,,NEUTRAL,"Lititz, Pennsylvania",40.15732,-76.3069,,,
"Klings Ohr, Johann August, Moravian minister; Lititz, Pa.","155,4",Letter received by Zeisberger,1790,,NEUTRAL,"Lititz, Pennsylvania",40.15732,-76.3069,,,
"Klotz (Kloz, Glotz), Albrecht; Bethlehem, Lititz.","117,3",Helped across the Lehigh River,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,Lehigh River,40.68899,-75.20434
"Klotz (Kloz, Glotz), Albrecht; Bethlehem, Lititz.","127,5",Having information on the Paxton murderers No. 5,1763,,NEGATIVE,Bethlehem,40.86173,-78.73031,,,
"Klotz, Johann Albrecht; Nazareth, Pennsylvania.","111,8",Ref. No. 3,1743,,NEUTRAL,"Nazareth, Pennsylvania",40.74038,-75.30962,,,
"Knauss, John; North Carolina.","171,9",Forwarding letters,1801,,NEUTRAL,North Carolina,35.50069,-80.00032,,,
"Knauss, John; North Carolina.","171,9",Visitor at Goshen,1801,,NEUTRAL,North Carolina,35.50069,-80.00032,Goshen,41.40204,-74.32432
"Kneisley, John; New Philadelphia.","173,9",Delivering letter from James Clark,1812,,NEUTRAL,New Philadelphia,40.48979,-81.44567,,,
"Kneisley, John; New Philadelphia.","173,9",Promising to give immediate warning in case of danger,1812,,NEGATIVE,New Philadelphia,40.48979,-81.44567,,,
"Koenigsdoerffer, Gottlob; Bethlehem.","118,1",Return from North Carolina reported,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,North Carolina,35.50069,-80.00032
"Koenigsdoerffer, Gottlob; Bethlehem.","118,1",Arriving at Gnadenhutten,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Koenigsdoerffer, Gottlob; Bethlehem.","118,1",Assisting in H. Communion,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Koenigsdoerffer, Gottlob; Bethlehem.","118,1",Cond. service,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Koenigsdoerffer, Gottlob; Bethlehem.","117,4",Arrival from Europe reported,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,Europe,45.27262,-86.98636
"Koenigsdoerffer, Gottlob; Bethlehem.","117,4",Arrival from Europe,1753,,NEUTRAL,Bethlehem,40.86173,-78.73031,Europe,45.27262,-86.98636
"Kohn, Jacob; Bethlehem, Pa.","112,6","With wife, present at Bethlehem No. 12",1744,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Kohn, Jacob; Bethlehem, Pa.","111,7",Ref. No. 3,1742,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kohn, Jacob; Bethlehem, Pa.","111,8",Ref. No. 1,1743,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kornmann, Johann Theobald; Bethlehem.","118,1",Ref.,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Krause, Matthaous; Nazareth.","117,3",In charge of cattle at Gnadenhutten,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,Gnadenhutten,40.3584,-81.43428
"Krause, Matthaous; Nazareth.","117,3",Helping friends across the Lehigh n.,1753,,POSITIVE,Nazareth,40.74038,-75.30962,,,
"Krause, Matthaous; Nazareth.","117,3",To Christiansbrunn for wheat,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,Christiansbrunn,39.95483,-75.99689
"Krause, Matthaous; Nazareth.","116,5",Visitor at Gnadenhutten,1749,,NEUTRAL,Nazareth,40.74038,-75.30962,Gnadenhutten,40.3584,-81.43428
"Krause, Matthaous; Nazareth.","116,5",Taking mail to Bethlehem,1749,,NEUTRAL,Nazareth,40.74038,-75.30962,Bethlehem,40.86173,-78.73031
"Krause, Samuel, Nazareth.","117,2",Visitor at Gnadenhutten,1751,,NEUTRAL,Nazareth,40.74038,-75.30962,Gnadenhutten,40.3584,-81.43428
"Krebs (""Kribs""), major; New Philadelphia.","173,9",Assuring missionaries of his friendship,1812,,POSITIVE,"New Philadelphia, Ohio",40.48979,-81.44567,,,
"Krebs (""Kribs""), major; New Philadelphia.","173,10",Present at search for strange Indians at Goshen,1813,,NEGATIVE,"New Philadelphia, Ohio",40.48979,-81.44567,,,
"Kreiter, Regina; Lititz.","173,10",Leaving Goshen,1813,,NEUTRAL,Lititz,40.15732,-76.3069,Goshen,41.40204,-74.32432
Kreiter; Bethlehem.,"172,1",Ref.,1798,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kremser, Andreas; Nazareth.","117,3",Visitor at Gnadenhutten,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,Gnadenhutten,40.3584,-81.43428
"Kremser, Andreas; Nazareth.","117,3",Appointed to take Shebosch's place at Gnadenhutten,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,,,
"Kremser, Andreas; Nazareth.","117,3",Helped across the Lehigh R.,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,Lehigh River,40.68899,-75.20434
"Kremser, Andreas; Nazareth.","117,3",Introduced to his new duties,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,,,
"Kremser, Andreas; Nazareth.","117,3",Out for wheat,1752,,NEUTRAL,Nazareth,40.74038,-75.30962,,,
"Kremser, Matthaous; Bethlehem.","117,3",Visitor at Gnadenhutten,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Kremser, Matthaous; Bethlehem.","125,3",Visitor at Nain,1763,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kremser, Matthaous; Bethlehem.","119,1",Journey to Shamokin No. 6,1752,,NEUTRAL,Bethlehem,40.86173,-78.73031,Shamokin,40.78897,-76.55885
"Kremser, Matthaous; Bethlehem, Pennsylvania.","114,8",Visitor at Pachgatgoch,1753,,NEUTRAL,"Bethlehem, Pennsylvania",40.86173,-78.73031,,,
"Kuntz, Matthaous; Bethlehem.","116,4",Coming to Gnadenhutten for carpenter work,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kuntz, Matthaous; Bethlehem.","116,4",Leaving,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Kuntz, Matthaous; Bethlehem.","121,5",Adventurous trip to Shamokin,1749,,POSITIVE,Bethlehem,40.86173,-78.73031,Shamokin,40.78897,-76.55885
"Kuntz, Matthaous; Bethlehem.","121,5",Returning to Bethlehem,1749,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Kunz, David; Bethlehem.","118,1",Coming to Gnadenhutten as carpenter,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Kunz, David; Bethlehem.","118,2",Replaced by Boyer,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Laffar, tavern-keeper; New Philadelphia.","173,9",Announcing the coming of a nightly searching-party,1812,,NEUTRAL,New Philadelphia,40.48979,-81.44567,,,
"Laffar, tavern-keeper; New Philadelphia.","173,9",Delivering letter from James Clark,1812,,NEUTRAL,New Philadelphia,40.48979,-81.44567,,,
"Lange, Gottlieb; Bethlehem.","118,1",Visitor at Gnadenhutten,1754,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Langley, Rebecca; Bethlehem.","124,6",Testimony in connection with murder trial No. 5,1763,,NEGATIVE,Bethlehem,40.86173,-78.73031,,,
"Langley, Rebecca; Bethlehem.",Her declaration quoted No. 17,1764,,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
Lanius; Yorktown.,"155,5",Relative of acquaintance at Detroit River,1791,,NEUTRAL,Yorktown,37.23858,-76.50894,Detroit River,42.04116,-83.14986
"Law, Jonathan, governor of Connecticut.","111,4-B",Identified as former minister,1743,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Law, Jonathan, governor of Connecticut.","111,4-B",Examining Moravian missionaries,1743,,NEUTRAL,Connecticut,41.66704,-72.66648,,,
"Law, Jonathan, governor of Connecticut.","111,4-B",Friendly to Shaw,1743,,POSITIVE,Connecticut,41.66704,-72.66648,,,
Lefevre; Gnadenhutten neighborhood.,"118,6",Ref. No. 9,1755,,NEUTRAL,Gnadenhutten,40.3584,-81.43428,,,
"Lehmann, Moravian missionary at Nain; Labrador.","144,5",Drowned,1775,,NEGATIVE,Labrador,47.09778,-77.5275,,,
"Leitel, farmer; Butler Co., Ohio.","177,9",Friendly &amp; hospitable,1806,,POSITIVE,"Butler County, Ohio",39.43865,-84.57566,,,
"Lennert, Gustav, justice; Princeton, N.J.","127,1",Friendly to traveling Christian Indians,1764,,POSITIVE,"Princeton, New Jersey",40.34872,-74.65905,,,
"Lennert, Gustav, justice; Princeton, N.J.","127,1",Helpful about an Indian's land claim,1764,,POSITIVE,"Princeton, New Jersey",40.34872,-74.65905,,,
"Lesley, John; Bethlehem.","116,3",Coming to help with Lischer's team,1748,,POSITIVE,Bethlehem,40.86173,-78.73031,,,
"Lesley, John; Bethlehem.","116,3",Trip to Bethlehem,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,Bethlehem,40.86173,-78.73031
"Lesley, John; Bethlehem.","116,3",Trip to Allemaengel,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Lesley, John; Bethlehem.","116,3",Id.,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Lesley, John; Bethlehem.","116,3",Id.,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Lesley, John; Bethlehem.","116,3",In charge of horses,1748,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Levant, Daniel; Heidelberg.","121,7",Ref.,1755,,NEUTRAL,Heidelberg,40.36093,-76.13161,,,
"Levering, Abraham, innkeeper; Bethlehem.","172,1",Ref.,1798,,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
"Lieth (""Leath""), Elizabeth.","171,9",Epileptic seizures,1801,,NEUTRAL,Elizabeth,40.66399,-74.2107,,,
"Lighton, John; Salisbury, Conn.","115,2",Arrival at Rhinebeck,1754,,NEUTRAL,"Salisbury, Connecticut",41.98343,-73.42123,Rhinebeck,41.92676,-73.91264
"Lighton, John; Salisbury, Conn.","115,2",Visitor at Pachgatgoch,1754,,NEUTRAL,"Salisbury, Connecticut",41.98343,-73.42123,,,
"Lighton, John; Salisbury, Conn.","115,3",Visited by Huebener,1755,,NEUTRAL,"Salisbury, Connecticut",41.98343,-73.42123,,,
"Lighton, John; Salisbury, Conn.","115,3",Idem,1755,,NEUTRAL,"Salisbury, Connecticut",41.98343,-73.42123,,,
"Lighton, John; Salisbury, Conn.","115,3",Called back to Bethlehem,1755,,NEUTRAL,"Salisbury, Connecticut",41.98343,-73.42123,Bethlehem,40.86173,-78.73031
"Lighton, John; Salisbury, Conn.","115,3",End of his work regretted,1755,,NEGATIVE,"Salisbury, Connecticut",41.98343,-73.42123,,,
"Lischer, John; Bethlehem.","116,1",Coming to Gnadenhutten with a wagon,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Lischer, John; Bethlehem.","116,1",Bringing supplies to Gnadenhutten,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Lischer, John; Bethlehem.","116,2",Visitor at Gnadenhutten,1747,,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Lischer, John; Bethlehem.","116,2",Coming to Gnadenhutten,1747-10-03,st. n.,NEUTRAL,Bethlehem,40.86173,-78.73031,Gnadenhutten,40.3584,-81.43428
"Lischer, John; Bethlehem.","116,2",Ref.,1747-10-06,st. vet.,NEUTRAL,Bethlehem,40.86173,-78.73031,,,
